ImageFilePath,Genus,ScientificName,Length,Width,Embedding,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051161.jpg/61eccf9d-262b-401f-955b-818f1a9638a9_032d20ed-0313-47cd-9400-a5d61f517aac.png,Selenophorus,Selenophorus planipennis,0.327973673910349,0.19299551144815,"[[ 1.326787   -2.605316   -0.61005706 ...  3.758292   -2.4671295
   4.6147394 ]]",Amara quenseli,Discoderus parallelus,Amara quenseli,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050039.jpg/95c98c84-2c8d-4b87-8ba8-736af3a5ca97_a885a42a-be84-472f-a264-ff75fe019d69.png,Pterostichus,Pterostichus melanarius,0.988440490109461,0.546511627906977,[[ 2.0057883 -1.3236505 -4.576588  ...  4.6559916 -4.3011103  1.7531326]],Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034554.jpg/bc030c32-9020-4766-b594-9be4070145d8_fa567edc-758e-42a2-9f12-48c526b5ed30.png,Chlaenius,Chlaenius aestivus,0.977726448705661,0.452409351100497,[[ 2.1335793 -1.0766774 -2.9437487 ...  2.0056105 -3.901466   4.7518682]],Chlaenius aestivus,Chlaenius aestivus,Synuchus impunctatus,Chlaenius aestivus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_2.jpg/9c18cfe3-f770-42b7-a698-83a3f3f813b0_7c63b07f-5ee3-46d2-a91c-7b3d0d7e621c.png,Calathus,Calathus advena,0.549711949945306,0.281367227717265,"[[ 0.68782556 -1.4146718   1.5675035  ...  0.07642069 -2.2665424
   5.426164  ]]",Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050036.jpg/af11be16-6bc3-48aa-ad38-068d0812500f_52bc3614-5ab3-4c4b-8cc1-5a196fea8368.png,Pterostichus,Pterostichus melanarius,0.980180356966055,0.524833140055365,[[ 2.0079367 -1.6747849 -2.8664463 ...  2.3838525 -4.7288346  3.0608346]],Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000059782.jpg/2a225cb4-10c2-41c0-a78a-8080055efe9a_e06e027f-a04a-4409-a66b-79ee6b3151e6.png,Omus,Omus dejeanii,0.97844458698747,0.543554836794302,[[ 1.9920563 -0.8783002 -4.802492  ...  1.5002619 -2.0733757  5.326117 ]],Carabus nemoralis,Omus dejeanii,Carabus goryi,Omus dejeanii
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051587.jpg/30157bd2-b980-451d-8df0-e736944458ee_7d4e8244-4a87-4673-99ac-75bbaf0a5135.png,Calathus,Calathus advena,0.610465922183592,0.343266105686579,"[[ 2.525104   -1.9055506  -0.84710836 ...  2.422954   -2.7066607
   3.856955  ]]",Synuchus impunctatus,Calathus advena,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051548.jpg/9977340a-7e27-440b-ae13-93cea45e13e3_da050e72-cf98-4ad7-a8ac-b3933b9fbd0b.png,Pterostichus,Pterostichus protractus,0.914536449496683,0.504327510780467,[[ 2.1760042 -1.6042163 -3.4434571 ... -0.5587933 -2.2525184  4.359403 ]],Carabus goryi,Carabus goryi,Pterostichus lachrymosus,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050035.jpg/f7fd97b9-1b4e-4dc0-8122-aff15fab6142_57d4a8f7-e308-4db0-ad17-ea55468c3645.png,Pterostichus,Pterostichus melanarius,0.917333999337173,0.478922531131422,[[ 2.0535936 -1.8334987 -2.742811  ...  2.8618338 -2.8990977  4.400343 ]],Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/MLBS_002.E.20180522.CARABID.D.CARGOR(30).jpg/931719d3-ca8d-4b1d-9f72-6ed3dc6af888_426169d4-3644-4048-8355-75ab37bbb26b.png,Carabus,Carabus goryi,1.36104630400153,0.693942274403663,"[[ 2.2406025  -1.7897455  -2.8539503  ...  0.35318187 -4.3803105
   5.8202324 ]]",Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040687.jpg/22532347-75ac-4334-bd77-cb6911209969_921a09ba-e64e-4d9e-b055-d727543643dc.png,Synuchus,Synuchus impunctatus,0.59930855003803,0.305977251501727,"[[ 3.1691165  -2.008356   -0.27424458 ...  1.5808904  -5.8574457
   4.3415227 ]]",Calathus advena,Calathus advena,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051598.jpg/2e87387a-eb64-41d4-9401-36b894162e8f_9bf5d54e-911a-42eb-8692-43096c8c64b4.png,Calathus,Calathus advena,0.549108205591166,0.299679213479353,[[ 2.0906713 -1.5573756 -1.3406606 ...  1.0069015 -3.7346413  3.5693064]],Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046072.jpg/fe64642f-0610-411b-a38e-ac4bcb34e59c_0ec763b0-ceda-40e7-bb2e-4965342b6740.png,Carabus,Carabus goryi,1.47968596439992,0.683906092332193,[[ 1.4551772 -1.8439119 -5.7711787 ... -0.3924676 -4.49425    4.6039624]],Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051179.jpg/06872a90-3feb-49a4-8c60-40b9f6457d0d_7fc79638-0e59-4539-9f31-58575803da1d.png,Euryderus,Euryderus grossus,0.718901168883122,0.611940298507463,"[[ 2.476283   -1.4123142   0.55444103 ...  2.9934206  -3.5950172
   3.0531738 ]]",Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049760.jpg/26a93e47-f954-42b1-93ef-3f8e695b9690_b1f85162-3d33-4ce6-bc50-a97f3dc64d4a.png,Cyclotrachelus,Cyclotrachelus torvus,1.03191435723679,0.599883255558513,[[ 2.0293896 -1.7813491 -4.5137157 ...  2.1473794 -4.9722424  3.4717336]],Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051524.jpg/a3f1c6b9-aca7-491d-9202-a2481257acbc_4900ed5a-bdf4-46b4-bb27-9b498c60221a.png,Anisodactylus,Anisodactylus rusticus,0.534567852187281,0.364196654651568,[[ 1.2028409 -2.4452534 -2.0889688 ...  5.961169  -3.3784015  1.9982334]],Amara quenseli,Anisodactylus opaculus,Discoderus parallelus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000009171.jpg/db3bdadf-d659-4bff-94e9-2c329095e4c5_41cbe9c0-34a9-4e13-af5e-8da804880ce4.png,Carabus,Carabus nemoralis,1.43150684301521,0.794178162787398,"[[ 1.64264    -0.634526   -6.6723633  ...  0.70503265 -2.4232094
   3.2156086 ]]",Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046183.jpg/fcc7804b-cb86-4d72-adc2-f67e00163b43_6d628622-d6cb-4547-963f-1e4e61507901.png,Pterostichus,Pterostichus lachrymosus,0.843160945394946,0.418918918918919,[[ 0.9496235 -1.9310954 -2.8801808 ...  1.2711607 -2.4293697  6.425328 ]],Pterostichus lachrymosus,Pterostichus lachrymosus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051186.jpg/0bc2d652-b2e8-4724-956f-57a972b5ff07_99946a6a-c70f-4108-a861-02ff60268734.png,Pasimachus,Pasimachus elongatus,1.34076881157334,0.830567877442157,[[ 2.1475415 -1.1206346 -4.786474  ...  2.3154535 -1.355575   1.4258174]],Pasimachus elongatus,Pasimachus elongatus,Pasimachus elongatus,Pasimachus elongatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000059776.jpg/9bd7f1b1-2b96-44f3-830b-0ca83a1b3bf4_6defe07a-56cd-4694-af3b-653854ae9166.png,Scaphinotus,Scaphinotus angusticollis,1.05457988238146,0.559107463793289,"[[ 0.9772797  -0.9159197  -3.9792392  ... -0.16012491 -3.1509447
   6.061581  ]]",Scaphinotus angusticollis,Scaphinotus angusticollis,Carabus goryi,Scaphinotus angusticollis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046172.jpg/03bf5363-652f-4ebe-94a6-4349104ebe5b_538b5f90-c5ea-446b-b993-c3da50d4de8a.png,Pterostichus,Pterostichus lachrymosus,0.804878048780488,0.439193734277295,[[ 2.206977  -2.1924267 -2.7513466 ...  1.2509817 -3.8722622  7.6997027]],Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033636.jpg/04cb7aab-6fe9-4a53-9b91-a1c3f6b28fd5_9292d179-98b5-4e97-8b90-867f3bf9cf69.png,Synuchus,Synuchus impunctatus,0.488614153559969,0.243156616611374,[[ 2.0541704 -1.3120656 -1.214996  ...  1.0422416 -5.483802   5.240162 ]],Synuchus impunctatus,Synuchus impunctatus,Agonum punctiforme,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050019.jpg/9f7784bf-5b5d-4ff3-96f4-5cc7484bd0f1_e209d4a4-8220-4669-895a-15298ad75430.png,Carabus,Carabus maeander,1.11764103322971,0.588265345918146,[[ 1.9710606 -1.1026462 -1.5056434 ...  2.8920848 -1.0495625  3.852841 ]],Carabus nemoralis,Carabus maeander,Carabus goryi,Carabus maeander
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051179.jpg/1dab5b6d-4ad0-4b24-8d1e-b901457ec131_bc290aab-380c-4618-b00a-e92c7ad871ec.png,Euryderus,Euryderus grossus,0.940298507462687,0.716573366218376,[[ 2.122724  -1.2281432  0.8139473 ...  2.9904356 -3.9155724  2.2480419]],Euryderus grossus,Euryderus grossus,Cratacanthus dubius,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049745.jpg/b5d7834f-09ce-4aba-b80b-7603b3a7240f_553fb004-14d4-465d-9834-470a71060599.png,Pasimachus,Pasimachus elongatus,1.33672895398418,0.858723662221992,"[[ 2.2455218  -0.957653   -4.9825115  ...  4.540756   -0.46331012
   1.7117407 ]]",Pasimachus elongatus,Pasimachus californicus,Pasimachus californicus,Pasimachus elongatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000059780.jpg/5a59b7bc-71e3-4ea3-bf29-60b3880a4d4f_ab0697e9-33ba-42dd-9713-b6dbe340e500.png,Omus,Omus dejeanii,1.10937581892685,0.615031249356147,[[ 1.8664895 -0.9549891 -1.5808172 ... -1.580931  -2.4422417  3.3392758]],Carabus nemoralis,Omus dejeanii,Carabus nemoralis,Omus dejeanii
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051547.jpg/aa0038b8-d141-4429-b168-efa9f6a28dba_ad9781eb-f24f-47d2-b046-2c9317881d34.png,Pterostichus,Pterostichus protractus,0.940209789407137,0.512891732946239,"[[ 2.1956134  -1.459584   -2.2298582  ... -0.19111493 -5.2730575
   5.263726  ]]",Pterostichus lachrymosus,Pterostichus coracinus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000012961.jpg/877ada85-4266-4ca4-a97b-547a57882cd1_daa8f38f-dc79-41ad-a95a-13a727e759a7.png,Carabus,Carabus goryi,1.40635812337972,0.632893293312622,"[[ 0.9676389  -2.1000988  -5.2447577  ... -0.20715617 -4.165831
   5.7640524 ]]",Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000056857.jpg/8f6ae8aa-1a89-421c-bad0-cd92a24a7633_59056bb1-65a1-499e-839c-b015c8ef3149.png,Amara,Amara quenseli,0.508542759344347,0.337341874800578,[[ 1.8510234 -2.1308956 -1.5224999 ...  4.0613494 -2.6680484  2.694354 ]],Cratacanthus dubius,Amara quenseli,Amara quenseli,Amara quenseli
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051179.jpg/63e74969-90f1-48c1-829c-ab87a1b0a4d6_f630bb31-fea9-473f-91ab-34c2486e7193.png,Euryderus,Euryderus grossus,0.895522388059702,0.671807608055337,[[ 2.9829292 -1.4824678  0.741625  ...  4.4529047 -3.6371305  2.6396966]],Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050030.jpg/eaf32a7e-2f14-4547-b3fc-40fa9f7c70e9_8b771ae9-7570-49fc-b76d-c7e666316c2b.png,Pterostichus,Pterostichus melanarius,1.08270812510895,0.589385556524995,[[ 2.0907056 -1.2725705 -3.6666055 ...  1.8199849 -4.7013555  3.207151 ]],Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/B00000006743.jpg/4d3a1085-c247-4ca9-b8e4-d10262f58ce9_9974fa9e-53b9-4a04-87aa-70a22139b83f.png,Synuchus,Synuchus impunctatus,0.611669470645145,0.348000221861395,[[ 2.8428593 -1.693403  -2.4347613 ...  0.1195826 -5.915723   4.094593 ]],Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051605.jpg/ee662f99-7bf2-474d-a4b5-eee027f67e10_f35636ed-7621-4ee4-88c0-c6d567b7e902.png,Calathus,Calathus advena,0.505919457007057,0.299602770549385,"[[ 2.964312   -1.8287516   1.9120784  ... -0.20942117 -1.1219997
   2.7311077 ]]",Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/GRSM_022.20180417.CARGOR.01.jpg/7ad937e5-1503-4f8c-8896-aa80fb1256b1_c44c5c90-1ddf-49ca-a257-cdf7f0306586.png,Carabus,Carabus goryi,1.33569571571623,0.563356230297077,[[ 1.0319078 -1.4743737 -2.894532  ... -1.1956115 -4.69432    2.6858754]],Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049746.jpg/a4f12f1d-5621-470f-ab94-ce88aa932372_0e7e7dd2-8427-48f2-864e-813093bef56d.png,Cyclotrachelus,Cyclotrachelus torvus,0.905271266004588,0.536823335866633,"[[ 1.2628125  -1.6284517  -4.34149    ...  0.92141193 -6.819665
   5.908684  ]]",Pterostichus lachrymosus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050021.jpg/77276e12-41e0-4027-9ea5-9af46204df45_5f109ead-0276-403d-8b2a-f77d5ba228c0.png,Cyclotrachelus,Cyclotrachelus torvus,0.927253763065011,0.550438671928272,[[ 2.0362227 -1.8055356 -2.6600106 ...  2.640964  -5.400405   4.8751054]],Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000069258.jpg/ac9673a4-7a75-4f72-8329-53495bcad676_71c29bf4-ec85-4fd2-bff7-5c9c50e9d251.png,Poecilus,Poecilus lucublandus,0.726019124207143,0.401384391571513,[[ 1.7521626 -1.8949112 -4.4181676 ... -1.2919816 -3.762088   4.566642 ]],Synuchus impunctatus,Harpalus paratus,Chlaenius aestivus,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000009168.jpg/5406b81b-886a-4f29-8b22-71303749dbf6_09ef255d-3e91-413e-851a-7c8d658a483a.png,Carabus,Carabus nemoralis,1.49890360535312,0.829938663963213,"[[ 1.8664062  -0.64218736 -2.5157824  ... -0.6755829  -0.18328686
   2.6401224 ]]",Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051616.jpg/b1d5c714-0989-4fef-a290-e52214f7197a_2055a2e9-afbe-4894-9581-11c73b02f970.png,Calathus,Calathus advena,0.561107653219281,0.318719335760337,"[[ 2.5766826  -1.7946895  -1.3826616  ...  0.65459967 -4.919577
   6.3640633 ]]",Pterostichus restrictus,Calathus advena,Calathus advena,Pterostichus restrictus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040676.jpg/7e5e3ae4-0662-48b7-af88-e10515010408_87d98b3c-dd94-46a7-96c2-4f0b9a77c744.png,Pterostichus,Pterostichus melanarius,0.908680653914601,0.498980567967317,[[ 3.5458672 -1.6473633  1.8759217 ...  1.8426324 -3.2847521  2.6970391]],Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000044566.jpg/ba224215-ed6c-404a-8b27-a139986cb865_ff884dbd-fc7e-4f18-aef5-3d86084acb28.png,Carabus,Carabus goryi,1.31640832985979,0.591801466586097,[[ 1.418003  -1.5032339 -5.1312313 ...  0.6424515 -4.030662   5.9829826]],Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051559.jpg/8f528df9-078d-41bc-a584-f07020b7104f_3e491189-b9a9-4366-8287-6e9570babf1b.png,Calathus,Calathus advena,0.55585337362741,0.303136754439134,[[ 3.1473234 -2.0657985  3.902531  ...  1.8329014 -3.837601   5.774693 ]],Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034570.jpg/5134385b-879c-480f-ac63-509d74f3b114_5a90c1ab-4d01-4ecf-ba01-37c953ac8c3d.png,Anisodactylus,Anisodactylus dulcicollis,0.61360807229914,0.427199086011661,[[ 2.1160846 -1.4902881 -1.4700395 ...  2.9518423 -3.2610486  0.9485783]],Harpalus pensylvanicus,Pterostichus melanarius,Cyclotrachelus torvus,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051627.jpg/f91430ac-95cb-4b6b-b36a-75a2c80b4d53_aaa3381f-ede9-49af-bb7e-b31bfc764bd0.png,Carabus,Carabus taedatus,1.21016026141854,0.632917262726339,[[ 2.2848701 -1.1119078 -2.6488888 ...  2.7027707 -4.765699   3.1728444]],Carabus taedatus,Carabus taedatus,Carabus taedatus,Carabus taedatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000008984.jpg/d63871db-471a-4c27-8c50-96ccb4703fd2_717db5c0-0fe1-4de5-aa3a-2876f75b909d.png,Carabus,Carabus nemoralis,1.6123621420383,0.815809665829085,"[[ 1.3712448  -1.1138233  -0.49998984 ... -0.3310301  -1.9367883
   3.6648145 ]]",Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000032979.jpg/442807b5-affb-4d80-b9a2-adcd4632cd6c_be55b8b0-19ab-44a5-b509-ba5e86be4af8.png,Cymindis,Cymindis neglecta,0.433100798447427,0.204965294605742,"[[ 2.4119678  -1.1797342  -0.19502132 ...  2.3690896   0.6912198
   5.1374946 ]]",Cymindis neglecta,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/MLBS_009.E.20180522.CARABIDS.01.jpg/1fbcd8b5-35b0-4103-9973-71cff9da47cc_7d68635a-248b-471c-922b-83c4f8aa5a36.png,Pterostichus,Pterostichus coracinus,1.29274044970956,0.670842562901223,[[ 1.260692  -1.8753778 -5.927326  ...  0.9723562 -5.199861   4.591504 ]],Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041436.jpg/a7567a12-159b-42b2-9a13-3a3723d090e7_d6358da7-ee51-486a-bf68-8b31fb815ca1.png,Harpalus,Harpalus pensylvanicus,0.913861543370782,0.57237149578081,[[ 2.8031654 -2.2309675 -1.748577  ...  3.0226696 -3.4059021  2.391691 ]],Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051543.jpg/b536c150-8834-4b0d-aabf-d0005c22e852_f503211a-4a94-46ab-b7c9-28f640eb6971.png,Harpalus,Harpalus caliginosus,1.50794390553005,0.875360834461804,"[[ 3.0308459  -1.4370148  -0.6004753  ...  1.1008682  -4.480181
   0.33488345]]",Harpalus pensylvanicus,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040689.jpg/37af10fe-d581-42a0-a114-ade7c3ddd694_6c1d41fa-ad31-4ae0-8628-65e605125750.png,Synuchus,Synuchus impunctatus,0.608092545066733,0.334068960613899,"[[ 2.41824    -1.5778123  -0.6228566  ...  0.16958092 -3.8170962
   3.251536  ]]",Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
